Bike Id,Duration,End Date,End Station Id,End Station Name,Id,Start Date,Start Station Id,Start Station Name,Subscription Type
634,423,1/13/2015 18:37,72,Civic Center BART (7th at Market),602763,1/13/2015 18:30,65,Townsend at 7th,Subscriber
434,380,1/13/2015 18:36,54,Embarcadero at Bryant,602762,1/13/2015 18:30,70,San Francisco Caltrain (Townsend at 4th),Subscriber
621,164,1/13/2015 18:34,56,Beale at Market,602764,1/13/2015 18:31,42,Davis at Jackson,Subscriber
404,213,1/13/2015 18:37,65,Townsend at 7th,602766,1/13/2015 18:33,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
271,120,1/13/2015 18:35,50,Harry Bridges Plaza (Ferry Building),602765,1/13/2015 18:33,51,Embarcadero at Folsom,Subscriber
376,507,1/13/2015 18:43,75,Mechanics Plaza (Market at Battery),602778,1/13/2015 18:34,46,Washington at Kearny,Subscriber
619,816,1/13/2015 18:48,59,Golden Gate at Polk,602769,1/13/2015 18:34,74,Steuart at Market,Subscriber
540,771,1/13/2015 18:46,58,San Francisco City Hall,602768,1/13/2015 18:34,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
457,398,1/13/2015 18:41,68,Yerba Buena Center of the Arts (3rd @ Howard),602767,1/13/2015 18:34,70,San Francisco Caltrain (Townsend at 4th),Subscriber
416,307,1/13/2015 18:40,54,Embarcadero at Bryant,602772,1/13/2015 18:35,50,Harry Bridges Plaza (Ferry Building),Subscriber
339,625,1/13/2015 18:45,63,Howard at 2nd,602771,1/13/2015 18:35,42,Davis at Jackson,Subscriber
406,306,1/13/2015 18:40,57,5th at Howard,602770,1/13/2015 18:35,70,San Francisco Caltrain (Townsend at 4th),Subscriber
359,811,1/13/2015 18:50,72,Civic Center BART (7th at Market),602777,1/13/2015 18:36,82,Broadway St at Battery St,Subscriber
446,563,1/13/2015 18:45,70,San Francisco Caltrain (Townsend at 4th),602776,1/13/2015 18:36,49,Spear at Folsom,Subscriber
314,465,1/13/2015 18:44,73,Grant Avenue at Columbus Avenue,602775,1/13/2015 18:36,56,Beale at Market,Subscriber
158,1313,1/13/2015 18:57,82,Broadway St at Battery St,602774,1/13/2015 18:36,70,San Francisco Caltrain (Townsend at 4th),Subscriber
589,410,1/13/2015 18:42,76,Market at 4th,602773,1/13/2015 18:36,56,Beale at Market,Subscriber
382,588,1/13/2015 18:47,59,Golden Gate at Polk,602782,1/13/2015 18:37,77,Market at Sansome,Subscriber
320,259,1/13/2015 18:41,46,Washington at Kearny,602781,1/13/2015 18:37,77,Market at Sansome,Subscriber
466,393,1/13/2015 18:43,64,2nd at South Park,602780,1/13/2015 18:37,77,Market at Sansome,Subscriber
515,131,1/13/2015 18:39,76,Market at 4th,602779,1/13/2015 18:37,39,Powell Street BART,Subscriber
495,459,1/13/2015 18:46,47,Post at Kearny,602786,1/13/2015 18:38,70,San Francisco Caltrain (Townsend at 4th),Subscriber
152,226,1/13/2015 18:42,30,Evelyn Park and Ride,602785,1/13/2015 18:38,28,Mountain View Caltrain Station,Subscriber
576,206,1/13/2015 18:42,56,Beale at Market,602784,1/13/2015 18:38,42,Davis at Jackson,Subscriber
572,520,1/13/2015 18:46,46,Washington at Kearny,602783,1/13/2015 18:38,60,Embarcadero at Sansome,Subscriber
278,400,1/13/2015 18:45,46,Washington at Kearny,602787,1/13/2015 18:39,39,Powell Street BART,Subscriber
412,685,1/13/2015 18:52,50,Harry Bridges Plaza (Ferry Building),602788,1/13/2015 18:40,70,San Francisco Caltrain (Townsend at 4th),Subscriber
677,506,1/13/2015 18:50,69,San Francisco Caltrain 2 (330 Townsend),602790,1/13/2015 18:41,51,Embarcadero at Folsom,Subscriber
666,505,1/13/2015 18:49,84,Ryland Park,602789,1/13/2015 18:41,2,San Jose Diridon Caltrain Station,Subscriber
389,223,1/13/2015 18:48,65,Townsend at 7th,602794,1/13/2015 18:44,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
570,377,1/13/2015 18:51,70,San Francisco Caltrain (Townsend at 4th),602793,1/13/2015 18:44,68,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
379,228,1/13/2015 18:50,72,Civic Center BART (7th at Market),602796,1/13/2015 18:46,67,Market at 10th,Subscriber
358,229,1/13/2015 18:50,39,Powell Street BART,602795,1/13/2015 18:46,47,Post at Kearny,Subscriber
335,618,1/13/2015 18:57,47,Post at Kearny,602799,1/13/2015 18:47,66,South Van Ness at Market,Subscriber
485,382,1/13/2015 18:53,70,San Francisco Caltrain (Townsend at 4th),602798,1/13/2015 18:47,57,5th at Howard,Subscriber
672,637,1/13/2015 18:57,50,Harry Bridges Plaza (Ferry Building),602797,1/13/2015 18:47,70,San Francisco Caltrain (Townsend at 4th),Subscriber
362,156,1/13/2015 18:51,39,Powell Street BART,602803,1/13/2015 18:48,72,Civic Center BART (7th at Market),Subscriber
500,555,1/13/2015 18:57,70,San Francisco Caltrain (Townsend at 4th),602802,1/13/2015 18:48,63,Howard at 2nd,Customer
275,686,1/13/2015 19:01,49,Spear at Folsom,602807,1/13/2015 18:49,61,2nd at Townsend,Subscriber
636,670,1/13/2015 19:00,69,San Francisco Caltrain 2 (330 Townsend),602805,1/13/2015 18:49,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
462,264,1/13/2015 18:55,65,Townsend at 7th,602810,1/13/2015 18:50,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
67,356,1/13/2015 18:56,57,5th at Howard,602809,1/13/2015 18:50,70,San Francisco Caltrain (Townsend at 4th),Subscriber
522,468,1/13/2015 18:57,61,2nd at Townsend,602806,1/13/2015 18:50,42,Davis at Jackson,Subscriber
407,253,1/13/2015 18:55,64,2nd at South Park,602811,1/13/2015 18:51,70,San Francisco Caltrain (Townsend at 4th),Subscriber
474,136,1/13/2015 18:55,54,Embarcadero at Bryant,602813,1/13/2015 18:52,49,Spear at Folsom,Subscriber
348,705,1/13/2015 19:05,46,Washington at Kearny,602814,1/13/2015 18:53,72,Civic Center BART (7th at Market),Subscriber
466,264,1/13/2015 18:58,49,Spear at Folsom,602815,1/13/2015 18:54,64,2nd at South Park,Subscriber
452,790,1/13/2015 19:08,60,Embarcadero at Sansome,602817,1/13/2015 18:55,50,Harry Bridges Plaza (Ferry Building),Subscriber
404,895,1/13/2015 19:11,51,Embarcadero at Folsom,602819,1/13/2015 18:56,65,Townsend at 7th,Subscriber
434,272,1/13/2015 19:00,50,Harry Bridges Plaza (Ferry Building),602818,1/13/2015 18:56,54,Embarcadero at Bryant,Subscriber
407,1283,1/13/2015 19:21,66,South Van Ness at Market,602820,1/13/2015 19:00,64,2nd at South Park,Subscriber
457,647,1/13/2015 19:13,66,South Van Ness at Market,602821,1/13/2015 19:02,68,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
607,338,1/13/2015 19:08,64,2nd at South Park,602822,1/13/2015 19:03,57,5th at Howard,Subscriber
687,419,1/13/2015 19:11,54,Embarcadero at Bryant,602825,1/13/2015 19:04,50,Harry Bridges Plaza (Ferry Building),Subscriber
514,236,1/13/2015 19:08,76,Market at 4th,602824,1/13/2015 19:04,75,Mechanics Plaza (Market at Battery),Subscriber
395,364,1/13/2015 19:10,74,Steuart at Market,602823,1/13/2015 19:04,61,2nd at Townsend,Subscriber
570,252,1/13/2015 19:10,65,Townsend at 7th,602828,1/13/2015 19:06,70,San Francisco Caltrain (Townsend at 4th),Subscriber
544,205,1/13/2015 19:09,61,2nd at Townsend,602827,1/13/2015 19:06,70,San Francisco Caltrain (Townsend at 4th),Subscriber
265,389,1/13/2015 19:12,73,Grant Avenue at Columbus Avenue,602826,1/13/2015 19:06,71,Powell at Post (Union Square),Subscriber
576,284,1/13/2015 19:13,54,Embarcadero at Bryant,602831,1/13/2015 19:08,56,Beale at Market,Subscriber
622,648,1/13/2015 19:19,71,Powell at Post (Union Square),602830,1/13/2015 19:08,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
512,425,1/13/2015 19:15,65,Townsend at 7th,602829,1/13/2015 19:08,67,Market at 10th,Subscriber
652,468,1/13/2015 19:17,69,San Francisco Caltrain 2 (330 Townsend),602835,1/13/2015 19:09,72,Civic Center BART (7th at Market),Subscriber
575,161,1/13/2015 19:11,54,Embarcadero at Bryant,602834,1/13/2015 19:09,51,Embarcadero at Folsom,Subscriber
464,548,1/13/2015 19:18,49,Spear at Folsom,602833,1/13/2015 19:09,70,San Francisco Caltrain (Townsend at 4th),Subscriber
324,1071,1/13/2015 19:26,73,Grant Avenue at Columbus Avenue,602832,1/13/2015 19:09,70,San Francisco Caltrain (Townsend at 4th),Subscriber
179,294,1/13/2015 19:15,4,Santa Clara at Almaden,602841,1/13/2015 19:10,2,San Jose Diridon Caltrain Station,Subscriber
500,364,1/13/2015 19:17,57,5th at Howard,602836,1/13/2015 19:11,70,San Francisco Caltrain (Townsend at 4th),Subscriber
292,917,1/13/2015 19:27,69,San Francisco Caltrain 2 (330 Townsend),602837,1/13/2015 19:12,71,Powell at Post (Union Square),Subscriber
406,327,1/13/2015 19:18,70,San Francisco Caltrain (Townsend at 4th),602838,1/13/2015 19:13,57,5th at Howard,Subscriber
631,517,1/13/2015 19:23,72,Civic Center BART (7th at Market),602842,1/13/2015 19:15,77,Market at Sansome,Subscriber
50,733,1/13/2015 19:28,36,California Ave Caltrain Station,602843,1/13/2015 19:16,34,Palo Alto Caltrain Station,Subscriber
413,1074,1/13/2015 19:35,66,South Van Ness at Market,602845,1/13/2015 19:17,60,Embarcadero at Sansome,Subscriber
534,705,1/13/2015 19:28,66,South Van Ness at Market,602844,1/13/2015 19:17,70,San Francisco Caltrain (Townsend at 4th),Subscriber
33,666,1/13/2015 19:29,67,Market at 10th,602847,1/13/2015 19:18,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
424,264,1/13/2015 19:22,49,Spear at Folsom,602846,1/13/2015 19:18,62,2nd at Folsom,Subscriber
158,546,1/13/2015 19:28,71,Powell at Post (Union Square),602849,1/13/2015 19:19,82,Broadway St at Battery St,Subscriber
607,317,1/13/2015 19:24,47,Post at Kearny,602848,1/13/2015 19:19,64,2nd at South Park,Subscriber
514,447,1/13/2015 19:28,70,San Francisco Caltrain (Townsend at 4th),602851,1/13/2015 19:20,76,Market at 4th,Subscriber
491,359,1/13/2015 19:26,70,San Francisco Caltrain (Townsend at 4th),602850,1/13/2015 19:20,51,Embarcadero at Folsom,Subscriber
620,235,1/13/2015 19:27,64,2nd at South Park,602853,1/13/2015 19:23,63,Howard at 2nd,Subscriber
554,1228,1/13/2015 19:43,56,Beale at Market,602852,1/13/2015 19:23,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
485,674,1/13/2015 19:37,55,Temporary Transbay Terminal (Howard at Beale),602855,1/13/2015 19:25,70,San Francisco Caltrain (Townsend at 4th),Subscriber
409,165,1/13/2015 19:28,54,Embarcadero at Bryant,602854,1/13/2015 19:25,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
677,394,1/13/2015 19:34,57,5th at Howard,602857,1/13/2015 19:27,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
544,476,1/13/2015 19:35,74,Steuart at Market,602856,1/13/2015 19:27,61,2nd at Townsend,Subscriber
179,506,1/13/2015 19:37,2,San Jose Diridon Caltrain Station,602858,1/13/2015 19:29,4,Santa Clara at Almaden,Subscriber
472,692,1/13/2015 19:42,50,Harry Bridges Plaza (Ferry Building),602860,1/13/2015 19:30,64,2nd at South Park,Subscriber
457,687,1/13/2015 19:41,56,Beale at Market,602859,1/13/2015 19:30,66,South Van Ness at Market,Subscriber
331,938,1/13/2015 19:47,74,Steuart at Market,602861,1/13/2015 19:31,70,San Francisco Caltrain (Townsend at 4th),Customer
440,421,1/13/2015 19:39,74,Steuart at Market,602866,1/13/2015 19:32,61,2nd at Townsend,Subscriber
620,615,1/13/2015 19:42,50,Harry Bridges Plaza (Ferry Building),602863,1/13/2015 19:32,64,2nd at South Park,Customer
406,1050,1/13/2015 19:49,50,Harry Bridges Plaza (Ferry Building),602862,1/13/2015 19:32,70,San Francisco Caltrain (Townsend at 4th),Customer
558,168,1/13/2015 19:36,42,Davis at Jackson,602870,1/13/2015 19:33,45,Commercial at Montgomery,Subscriber
653,435,1/13/2015 19:40,11,MLK Library,602868,1/13/2015 19:33,2,San Jose Diridon Caltrain Station,Subscriber
453,577,1/13/2015 19:43,70,San Francisco Caltrain (Townsend at 4th),602873,1/13/2015 19:34,76,Market at 4th,Subscriber
512,723,1/13/2015 19:46,71,Powell at Post (Union Square),602872,1/13/2015 19:34,65,Townsend at 7th,Customer
345,351,1/13/2015 19:41,39,Powell Street BART,602875,1/13/2015 19:35,77,Market at Sansome,Subscriber
464,64,1/13/2015 19:36,49,Spear at Folsom,602874,1/13/2015 19:35,49,Spear at Folsom,Subscriber
466,572,1/13/2015 19:45,70,San Francisco Caltrain (Townsend at 4th),602876,1/13/2015 19:36,49,Spear at Folsom,Subscriber
392,444,1/13/2015 19:46,67,Market at 10th,602877,1/13/2015 19:38,57,5th at Howard,Subscriber
339,189,1/13/2015 19:44,64,2nd at South Park,602880,1/13/2015 19:40,63,Howard at 2nd,Subscriber
527,281,1/13/2015 19:45,67,Market at 10th,602879,1/13/2015 19:40,39,Powell Street BART,Subscriber
423,914,1/13/2015 19:56,49,Spear at Folsom,602878,1/13/2015 19:40,67,Market at 10th,Subscriber
442,212,1/13/2015 19:45,57,5th at Howard,602882,1/13/2015 19:41,63,Howard at 2nd,Subscriber
436,409,1/13/2015 19:47,49,Spear at Folsom,602881,1/13/2015 19:41,68,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
328,597,1/13/2015 19:52,64,2nd at South Park,602884,1/13/2015 19:42,48,Embarcadero at Vallejo,Subscriber
448,897,1/13/2015 19:57,65,Townsend at 7th,602883,1/13/2015 19:42,76,Market at 4th,Subscriber
16,770,1/13/2015 19:57,69,San Francisco Caltrain 2 (330 Townsend),602891,1/13/2015 19:44,74,Steuart at Market,Subscriber
622,472,1/13/2015 19:52,73,Grant Avenue at Columbus Avenue,602890,1/13/2015 19:44,71,Powell at Post (Union Square),Subscriber
260,427,1/13/2015 19:51,61,2nd at Townsend,602889,1/13/2015 19:44,77,Market at Sansome,Subscriber
322,788,1/13/2015 19:57,70,San Francisco Caltrain (Townsend at 4th),602888,1/13/2015 19:44,77,Market at Sansome,Subscriber
411,504,1/13/2015 19:52,60,Embarcadero at Sansome,602887,1/13/2015 19:44,77,Market at Sansome,Subscriber
285,407,1/13/2015 19:54,73,Grant Avenue at Columbus Avenue,602892,1/13/2015 19:47,77,Market at Sansome,Subscriber
527,412,1/13/2015 19:56,39,Powell Street BART,602893,1/13/2015 19:49,67,Market at 10th,Subscriber
151,930,1/13/2015 20:07,11,MLK Library,602895,1/13/2015 19:52,8,San Salvador at 1st,Subscriber
452,505,1/13/2015 20:00,49,Spear at Folsom,602894,1/13/2015 19:52,60,Embarcadero at Sansome,Subscriber
242,544,1/13/2015 20:02,28,Mountain View Caltrain Station,602896,1/13/2015 19:53,28,Mountain View Caltrain Station,Subscriber
475,691,1/13/2015 20:08,66,South Van Ness at Market,602897,1/13/2015 19:56,47,Post at Kearny,Subscriber
527,396,1/13/2015 20:05,66,South Van Ness at Market,602898,1/13/2015 19:59,39,Powell Street BART,Subscriber
574,299,1/13/2015 20:05,49,Spear at Folsom,602899,1/13/2015 20:00,64,2nd at South Park,Subscriber
391,960,1/13/2015 20:18,70,San Francisco Caltrain (Townsend at 4th),602902,1/13/2015 20:02,82,Broadway St at Battery St,Subscriber
322,512,1/13/2015 20:11,72,Civic Center BART (7th at Market),602901,1/13/2015 20:02,70,San Francisco Caltrain (Townsend at 4th),Subscriber
453,229,1/13/2015 20:06,65,Townsend at 7th,602900,1/13/2015 20:02,70,San Francisco Caltrain (Townsend at 4th),Subscriber
526,712,1/13/2015 20:15,68,Yerba Buena Center of the Arts (3rd @ Howard),602903,1/13/2015 20:03,67,Market at 10th,Subscriber
376,799,1/13/2015 20:19,39,Powell Street BART,602904,1/13/2015 20:05,75,Mechanics Plaza (Market at Battery),Subscriber
564,386,1/13/2015 20:12,73,Grant Avenue at Columbus Avenue,602905,1/13/2015 20:06,47,Post at Kearny,Subscriber
652,255,1/13/2015 20:12,65,Townsend at 7th,602907,1/13/2015 20:07,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
392,475,1/13/2015 20:15,47,Post at Kearny,602906,1/13/2015 20:07,67,Market at 10th,Subscriber
390,667,1/13/2015 20:19,69,San Francisco Caltrain 2 (330 Townsend),602911,1/13/2015 20:08,74,Steuart at Market,Subscriber
345,413,1/13/2015 20:15,70,San Francisco Caltrain (Townsend at 4th),602910,1/13/2015 20:08,39,Powell Street BART,Subscriber
151,378,1/13/2015 20:14,13,St James Park,602908,1/13/2015 20:08,11,MLK Library,Subscriber
292,251,1/13/2015 20:13,65,Townsend at 7th,602913,1/13/2015 20:09,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
515,443,1/13/2015 20:20,73,Grant Avenue at Columbus Avenue,602914,1/13/2015 20:13,76,Market at 4th,Subscriber
636,268,1/13/2015 20:19,65,Townsend at 7th,602916,1/13/2015 20:14,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
542,295,1/13/2015 20:19,62,2nd at Folsom,602915,1/13/2015 20:14,77,Market at Sansome,Subscriber
191,159,1/13/2015 20:18,49,Spear at Folsom,602917,1/13/2015 20:15,54,Embarcadero at Bryant,Subscriber
238,697,1/13/2015 20:31,69,San Francisco Caltrain 2 (330 Townsend),602918,1/13/2015 20:20,45,Commercial at Montgomery,Subscriber
357,328,1/13/2015 20:27,54,Embarcadero at Bryant,602921,1/13/2015 20:21,50,Harry Bridges Plaza (Ferry Building),Subscriber
585,286,1/13/2015 20:25,74,Steuart at Market,602920,1/13/2015 20:21,48,Embarcadero at Vallejo,Subscriber
466,673,1/13/2015 20:34,74,Steuart at Market,602925,1/13/2015 20:22,70,San Francisco Caltrain (Townsend at 4th),Subscriber
677,523,1/13/2015 20:31,65,Townsend at 7th,602924,1/13/2015 20:22,57,5th at Howard,Subscriber
376,252,1/13/2015 20:26,67,Market at 10th,602922,1/13/2015 20:22,39,Powell Street BART,Subscriber
556,751,1/13/2015 20:40,60,Embarcadero at Sansome,602929,1/13/2015 20:27,39,Powell Street BART,Subscriber
67,326,1/13/2015 20:32,70,San Francisco Caltrain (Townsend at 4th),602928,1/13/2015 20:27,57,5th at Howard,Subscriber
453,248,1/13/2015 20:35,70,San Francisco Caltrain (Townsend at 4th),602931,1/13/2015 20:30,65,Townsend at 7th,Subscriber
568,525,1/13/2015 20:40,54,Embarcadero at Bryant,602932,1/13/2015 20:31,70,San Francisco Caltrain (Townsend at 4th),Subscriber
345,371,1/13/2015 20:39,61,2nd at Townsend,602933,1/13/2015 20:33,70,San Francisco Caltrain (Townsend at 4th),Customer
376,562,1/13/2015 20:47,70,San Francisco Caltrain (Townsend at 4th),602936,1/13/2015 20:38,67,Market at 10th,Subscriber
687,560,1/13/2015 20:47,56,Beale at Market,602935,1/13/2015 20:38,54,Embarcadero at Bryant,Subscriber
151,365,1/13/2015 20:45,8,San Salvador at 1st,602937,1/13/2015 20:39,13,St James Park,Subscriber
358,598,1/13/2015 20:51,70,San Francisco Caltrain (Townsend at 4th),602939,1/13/2015 20:41,39,Powell Street BART,Subscriber
329,414,1/13/2015 20:51,65,Townsend at 7th,602941,1/13/2015 20:44,39,Powell Street BART,Subscriber
292,465,1/13/2015 20:54,57,5th at Howard,602943,1/13/2015 20:46,65,Townsend at 7th,Subscriber
570,469,1/13/2015 20:54,57,5th at Howard,602942,1/13/2015 20:46,65,Townsend at 7th,Subscriber
556,2252,1/13/2015 21:30,60,Embarcadero at Sansome,602945,1/13/2015 20:52,60,Embarcadero at Sansome,Subscriber
505,434,1/13/2015 21:01,71,Powell at Post (Union Square),602948,1/13/2015 20:54,72,Civic Center BART (7th at Market),Subscriber
512,521,1/13/2015 21:13,64,2nd at South Park,602949,1/13/2015 21:04,71,Powell at Post (Union Square),Subscriber
315,433,1/13/2015 21:16,49,Spear at Folsom,602950,1/13/2015 21:09,77,Market at Sansome,Subscriber
429,381,1/13/2015 21:17,59,Golden Gate at Polk,602951,1/13/2015 21:11,39,Powell Street BART,Subscriber
371,271,1/13/2015 21:18,54,Embarcadero at Bryant,602952,1/13/2015 21:14,74,Steuart at Market,Subscriber
379,139,1/13/2015 21:19,39,Powell Street BART,602953,1/13/2015 21:16,72,Civic Center BART (7th at Market),Subscriber
384,621,1/13/2015 21:28,70,San Francisco Caltrain (Townsend at 4th),602955,1/13/2015 21:18,76,Market at 4th,Subscriber
652,460,1/13/2015 21:25,72,Civic Center BART (7th at Market),602954,1/13/2015 21:18,65,Townsend at 7th,Subscriber
677,241,1/13/2015 21:23,70,San Francisco Caltrain (Townsend at 4th),602956,1/13/2015 21:19,65,Townsend at 7th,Subscriber
453,461,1/13/2015 21:27,39,Powell Street BART,602957,1/13/2015 21:20,70,San Francisco Caltrain (Townsend at 4th),Subscriber
512,442,1/13/2015 21:30,74,Steuart at Market,602959,1/13/2015 21:22,64,2nd at South Park,Subscriber
584,389,1/13/2015 21:29,70,San Francisco Caltrain (Townsend at 4th),602958,1/13/2015 21:23,57,5th at Howard,Subscriber
312,550,1/13/2015 21:33,67,Market at 10th,602962,1/13/2015 21:24,76,Market at 4th,Subscriber
498,579,1/13/2015 21:33,67,Market at 10th,602961,1/13/2015 21:24,76,Market at 4th,Subscriber
517,581,1/13/2015 21:33,67,Market at 10th,602960,1/13/2015 21:24,76,Market at 4th,Subscriber
477,375,1/13/2015 21:33,76,Market at 4th,602964,1/13/2015 21:27,45,Commercial at Montgomery,Subscriber
321,134,1/13/2015 21:29,45,Commercial at Montgomery,602963,1/13/2015 21:27,73,Grant Avenue at Columbus Avenue,Subscriber
317,433,1/13/2015 21:41,69,San Francisco Caltrain 2 (330 Townsend),602965,1/13/2015 21:34,76,Market at 4th,Subscriber
509,444,1/13/2015 21:43,54,Embarcadero at Bryant,602969,1/13/2015 21:36,50,Harry Bridges Plaza (Ferry Building),Customer
472,454,1/13/2015 21:43,54,Embarcadero at Bryant,602968,1/13/2015 21:36,50,Harry Bridges Plaza (Ferry Building),Subscriber
336,970,1/13/2015 21:52,59,Golden Gate at Polk,602967,1/13/2015 21:36,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
570,147,1/13/2015 21:43,39,Powell Street BART,602971,1/13/2015 21:40,57,5th at Howard,Subscriber
292,139,1/13/2015 21:43,39,Powell Street BART,602973,1/13/2015 21:41,57,5th at Howard,Subscriber
254,1602,1/13/2015 22:11,31,San Antonio Shopping Center,602975,1/13/2015 21:44,35,University and Emerson,Subscriber
453,344,1/13/2015 21:52,59,Golden Gate at Polk,602976,1/13/2015 21:46,39,Powell Street BART,Subscriber
589,326,1/13/2015 21:53,39,Powell Street BART,602977,1/13/2015 21:48,76,Market at 4th,Subscriber
292,345,1/13/2015 21:58,58,San Francisco City Hall,602978,1/13/2015 21:53,39,Powell Street BART,Subscriber
205,603,1/13/2015 22:05,16,SJSU - San Salvador at 9th,602979,1/13/2015 21:55,11,MLK Library,Customer
504,610,1/13/2015 22:19,70,San Francisco Caltrain (Townsend at 4th),602980,1/13/2015 22:09,76,Market at 4th,Subscriber
494,356,1/13/2015 22:16,57,5th at Howard,602981,1/13/2015 22:10,77,Market at Sansome,Subscriber
19,629,1/13/2015 22:27,9,Japantown,602983,1/13/2015 22:16,2,San Jose Diridon Caltrain Station,Subscriber
33,617,1/13/2015 22:28,69,San Francisco Caltrain 2 (330 Townsend),602982,1/13/2015 22:18,67,Market at 10th,Subscriber
339,917,1/13/2015 22:35,82,Broadway St at Battery St,602984,1/13/2015 22:20,64,2nd at South Park,Subscriber
377,1419,1/13/2015 22:47,67,Market at 10th,602985,1/13/2015 22:24,60,Embarcadero at Sansome,Subscriber
321,252,1/13/2015 22:30,82,Broadway St at Battery St,602986,1/13/2015 22:26,45,Commercial at Montgomery,Subscriber
554,522,1/13/2015 22:42,61,2nd at Townsend,602987,1/13/2015 22:33,56,Beale at Market,Subscriber
490,239,1/13/2015 22:38,49,Spear at Folsom,602988,1/13/2015 22:35,62,2nd at Folsom,Subscriber
56,413,1/13/2015 22:54,74,Steuart at Market,602989,1/13/2015 22:47,61,2nd at Townsend,Subscriber
377,268,1/13/2015 22:54,72,Civic Center BART (7th at Market),602990,1/13/2015 22:49,67,Market at 10th,Subscriber
556,273,1/13/2015 22:56,50,Harry Bridges Plaza (Ferry Building),602991,1/13/2015 22:51,60,Embarcadero at Sansome,Subscriber
594,524,1/13/2015 23:01,70,San Francisco Caltrain (Townsend at 4th),602993,1/13/2015 22:52,74,Steuart at Market,Subscriber
361,958,1/13/2015 23:08,67,Market at 10th,602992,1/13/2015 22:52,82,Broadway St at Battery St,Subscriber
374,220,1/13/2015 23:05,82,Broadway St at Battery St,602994,1/13/2015 23:01,45,Commercial at Montgomery,Subscriber
411,498,1/13/2015 23:15,73,Grant Avenue at Columbus Avenue,602995,1/13/2015 23:07,60,Embarcadero at Sansome,Subscriber
374,919,1/13/2015 23:25,61,2nd at Townsend,602996,1/13/2015 23:09,82,Broadway St at Battery St,Subscriber
65,216,1/13/2015 23:15,4,Santa Clara at Almaden,602997,1/13/2015 23:11,2,San Jose Diridon Caltrain Station,Subscriber
339,578,1/13/2015 23:29,57,5th at Howard,602998,1/13/2015 23:19,82,Broadway St at Battery St,Subscriber
321,530,1/13/2015 23:31,57,5th at Howard,602999,1/13/2015 23:23,82,Broadway St at Battery St,Subscriber
443,742,1/13/2015 23:49,60,Embarcadero at Sansome,603000,1/13/2015 23:37,75,Mechanics Plaza (Market at Battery),Subscriber
283,260,1/13/2015 23:50,69,San Francisco Caltrain 2 (330 Townsend),603001,1/13/2015 23:46,57,5th at Howard,Subscriber
548,759,1/14/2015 0:07,71,Powell at Post (Union Square),603002,1/13/2015 23:55,41,Clay at Battery,Subscriber
